image_id,time_s,w,h,cx,cy,cx_n,cy_n,area,area_norm,solidity,aspect_ratio,circularity,bbox_x,bbox_y,bbox_w,bbox_h,extent,mask_fuse,finger_count,prior,prior_nboxes,gesture,label,path_raw,path_crop,path_mask,path_overlay
1762560968861_000020,1762560968.861,640,480,463.506,364.586,0.72423,0.75955,26054,0.084813,0.68206,0.9112,0.24542,345,195,236,259,0.42626,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560968861_000020.jpg,data_vol_up\images_crop\1762560968861_000020.jpg,data_vol_up\masks\1762560968861_000020.png,data_vol_up\overlays\1762560968861_000020.jpg
1762560968944_000021,1762560968.944,640,480,465.316,362.426,0.72706,0.75506,26203,0.085296,0.68388,0.9112,0.26252,347,193,236,259,0.42869,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560968944_000021.jpg,data_vol_up\images_crop\1762560968944_000021.jpg,data_vol_up\masks\1762560968944_000021.png,data_vol_up\overlays\1762560968944_000021.jpg
1762560969026_000022,1762560969.026,640,480,465.784,360.731,0.72779,0.75152,26437,0.086058,0.70046,0.90698,0.22721,349,192,234,258,0.4379,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560969026_000022.jpg,data_vol_up\images_crop\1762560969026_000022.jpg,data_vol_up\masks\1762560969026_000022.png,data_vol_up\overlays\1762560969026_000022.jpg
1762560969100_000023,1762560969.1,640,480,467.189,357.4,0.72998,0.74458,25844,0.084128,0.69445,0.91016,0.21706,351,190,233,256,0.43328,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560969100_000023.jpg,data_vol_up\images_crop\1762560969100_000023.jpg,data_vol_up\masks\1762560969100_000023.png,data_vol_up\overlays\1762560969100_000023.jpg
1762560969175_000024,1762560969.175,640,480,465.365,355.671,0.72713,0.74098,25955,0.084489,0.69546,0.91797,0.21587,348,188,235,256,0.43143,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560969175_000024.jpg,data_vol_up\images_crop\1762560969175_000024.jpg,data_vol_up\masks\1762560969175_000024.png,data_vol_up\overlays\1762560969175_000024.jpg
1762560969251_000025,1762560969.251,640,480,465.863,354.582,0.72791,0.73871,25245,0.082179,0.68242,0.91339,0.2414,349,189,232,254,0.42841,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560969251_000025.jpg,data_vol_up\images_crop\1762560969251_000025.jpg,data_vol_up\masks\1762560969251_000025.png,data_vol_up\overlays\1762560969251_000025.jpg
1762560969325_000026,1762560969.325,640,480,465.952,351.775,0.72805,0.73286,25064,0.081589,0.68961,0.92063,0.25298,349,188,232,252,0.42871,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560969325_000026.jpg,data_vol_up\images_crop\1762560969325_000026.jpg,data_vol_up\masks\1762560969325_000026.png,data_vol_up\overlays\1762560969325_000026.jpg
1762560969397_000027,1762560969.397,640,480,465.753,348.654,0.72774,0.72636,25375,0.082603,0.70279,0.917,0.22774,350,184,232,253,0.43232,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560969397_000027.jpg,data_vol_up\images_crop\1762560969397_000027.jpg,data_vol_up\masks\1762560969397_000027.png,data_vol_up\overlays\1762560969397_000027.jpg
1762560969475_000028,1762560969.475,640,480,466.065,344.971,0.72823,0.71869,25109,0.081737,0.69572,0.91304,0.21092,351,181,231,253,0.42964,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560969475_000028.jpg,data_vol_up\images_crop\1762560969475_000028.jpg,data_vol_up\masks\1762560969475_000028.png,data_vol_up\overlays\1762560969475_000028.jpg
1762560969549_000029,1762560969.549,640,480,466.823,339.939,0.72941,0.70821,24653,0.080252,0.70045,0.92742,0.19917,352,180,230,248,0.43221,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560969549_000029.jpg,data_vol_up\images_crop\1762560969549_000029.jpg,data_vol_up\masks\1762560969549_000029.png,data_vol_up\overlays\1762560969549_000029.jpg
1762560969623_000030,1762560969.623,640,480,469.866,337.064,0.73417,0.70222,24334,0.079214,0.69228,0.90873,0.24691,354,174,229,252,0.42168,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560969623_000030.jpg,data_vol_up\images_crop\1762560969623_000030.jpg,data_vol_up\masks\1762560969623_000030.png,data_vol_up\overlays\1762560969623_000030.jpg
1762560969700_000031,1762560969.7,640,480,469.067,336.371,0.73292,0.70077,24472,0.079663,0.69455,0.91235,0.20554,355,175,229,251,0.42576,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560969700_000031.jpg,data_vol_up\images_crop\1762560969700_000031.jpg,data_vol_up\masks\1762560969700_000031.png,data_vol_up\overlays\1762560969700_000031.jpg
1762560969775_000032,1762560969.775,640,480,469.827,337.241,0.7341,0.70259,24549,0.079914,0.69843,0.91235,0.20958,356,175,229,251,0.4271,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560969775_000032.jpg,data_vol_up\images_crop\1762560969775_000032.jpg,data_vol_up\masks\1762560969775_000032.png,data_vol_up\overlays\1762560969775_000032.jpg
1762560969845_000033,1762560969.845,640,480,470.369,338.983,0.73495,0.70621,24482,0.079694,0.6979,0.90476,0.19885,358,176,228,252,0.4261,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560969845_000033.jpg,data_vol_up\images_crop\1762560969845_000033.jpg,data_vol_up\masks\1762560969845_000033.png,data_vol_up\overlays\1762560969845_000033.jpg
1762560969922_000034,1762560969.922,640,480,471.426,339.353,0.7366,0.70699,23734,0.077259,0.68311,0.908,0.2236,358,178,227,250,0.41822,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560969922_000034.jpg,data_vol_up\images_crop\1762560969922_000034.jpg,data_vol_up\masks\1762560969922_000034.png,data_vol_up\overlays\1762560969922_000034.jpg
1762560970003_000035,1762560970.003,640,480,469.104,341.684,0.73298,0.71184,24148,0.078608,0.69777,0.92339,0.20117,357,182,229,248,0.42521,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560970003_000035.jpg,data_vol_up\images_crop\1762560970003_000035.jpg,data_vol_up\masks\1762560970003_000035.png,data_vol_up\overlays\1762560970003_000035.jpg
1762560970080_000036,1762560970.08,640,480,467.614,342.508,0.73065,0.71356,24124,0.078529,0.6963,0.92339,0.19929,355,182,229,248,0.42478,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560970080_000036.jpg,data_vol_up\images_crop\1762560970080_000036.jpg,data_vol_up\masks\1762560970080_000036.png,data_vol_up\overlays\1762560970080_000036.jpg
1762560970158_000037,1762560970.158,640,480,465.219,342.572,0.72691,0.71369,24873,0.080967,0.7201,0.908,0.25033,355,182,227,250,0.43829,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560970158_000037.jpg,data_vol_up\images_crop\1762560970158_000037.jpg,data_vol_up\masks\1762560970158_000037.png,data_vol_up\overlays\1762560970158_000037.jpg
1762560970247_000038,1762560970.247,640,480,466.504,345.894,0.72891,0.72061,23960,0.077996,0.69154,0.90837,0.1887,355,183,228,251,0.41868,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560970247_000038.jpg,data_vol_up\images_crop\1762560970247_000038.jpg,data_vol_up\masks\1762560970247_000038.png,data_vol_up\overlays\1762560970247_000038.jpg
1762560970335_000039,1762560970.335,640,480,461.29,347.457,0.72077,0.72387,25690,0.083626,0.73616,0.90837,0.29116,354,185,228,251,0.44891,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560970335_000039.jpg,data_vol_up\images_crop\1762560970335_000039.jpg,data_vol_up\masks\1762560970335_000039.png,data_vol_up\overlays\1762560970335_000039.jpg
1762560970410_000040,1762560970.41,640,480,451.249,352.058,0.70508,0.73345,25442,0.082821,0.73597,0.9,0.30625,346,191,225,250,0.45231,YCrCb,3,mediapipe,1,Three,vol_up,data_vol_up\images_raw\1762560970410_000040.jpg,data_vol_up\images_crop\1762560970410_000040.jpg,data_vol_up\masks\1762560970410_000040.png,data_vol_up\overlays\1762560970410_000040.jpg
1762560970487_000041,1762560970.487,640,480,443.669,354.407,0.69323,0.73835,25167,0.081925,0.74266,0.88,0.32624,343,192,220,250,0.45759,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560970487_000041.jpg,data_vol_up\images_crop\1762560970487_000041.jpg,data_vol_up\masks\1762560970487_000041.png,data_vol_up\overlays\1762560970487_000041.jpg
1762560970565_000042,1762560970.565,640,480,436.258,357.048,0.68165,0.74385,23810,0.077507,0.73897,0.84274,0.27174,341,197,209,248,0.45937,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560970565_000042.jpg,data_vol_up\images_crop\1762560970565_000042.jpg,data_vol_up\masks\1762560970565_000042.png,data_vol_up\overlays\1762560970565_000042.jpg
1762560970646_000043,1762560970.646,640,480,432.866,358.225,0.67635,0.7463,23926,0.077886,0.75632,0.81855,0.35078,341,200,203,248,0.47526,YCrCb,2,mediapipe,1,Peace,vol_up,data_vol_up\images_raw\1762560970646_000043.jpg,data_vol_up\images_crop\1762560970646_000043.jpg,data_vol_up\masks\1762560970646_000043.png,data_vol_up\overlays\1762560970646_000043.jpg
1762560970724_000044,1762560970.724,640,480,430.169,355.526,0.67214,0.74068,21813,0.071006,0.77169,0.75203,0.34224,348,199,185,246,0.4793,YCrCb,1,mediapipe,1,Point,vol_up,data_vol_up\images_raw\1762560970724_000044.jpg,data_vol_up\images_crop\1762560970724_000044.jpg,data_vol_up\masks\1762560970724_000044.png,data_vol_up\overlays\1762560970724_000044.jpg
1762560970804_000045,1762560970.804,640,480,430.304,353.614,0.67235,0.7367,20469,0.066632,0.77632,0.7102,0.34896,354,200,174,245,0.48017,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560970804_000045.jpg,data_vol_up\images_crop\1762560970804_000045.jpg,data_vol_up\masks\1762560970804_000045.png,data_vol_up\overlays\1762560970804_000045.jpg
1762560970884_000046,1762560970.884,640,480,429.58,351.822,0.67122,0.73296,19285,0.062778,0.78415,0.66803,0.35056,359,200,163,244,0.4849,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560970884_000046.jpg,data_vol_up\images_crop\1762560970884_000046.jpg,data_vol_up\masks\1762560970884_000046.png,data_vol_up\overlays\1762560970884_000046.jpg
1762560970969_000047,1762560970.969,640,480,433.647,353.374,0.67757,0.7362,18474,0.060137,0.79523,0.61943,0.35671,367,201,153,247,0.48885,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560970969_000047.jpg,data_vol_up\images_crop\1762560970969_000047.jpg,data_vol_up\masks\1762560970969_000047.png,data_vol_up\overlays\1762560970969_000047.jpg
1762560971056_000048,1762560971.056,640,480,437.256,353.694,0.68321,0.73686,18575,0.060465,0.78699,0.62097,0.36207,372,201,154,248,0.48636,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971056_000048.jpg,data_vol_up\images_crop\1762560971056_000048.jpg,data_vol_up\masks\1762560971056_000048.png,data_vol_up\overlays\1762560971056_000048.jpg
1762560971144_000049,1762560971.144,640,480,436.249,353.753,0.68164,0.73699,18127,0.059009,0.79709,0.61475,0.3413,372,204,150,244,0.49529,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971144_000049.jpg,data_vol_up\images_crop\1762560971144_000049.jpg,data_vol_up\masks\1762560971144_000049.png,data_vol_up\overlays\1762560971144_000049.jpg
1762560971234_000050,1762560971.234,640,480,435.837,353.263,0.68099,0.73596,18105,0.058937,0.80084,0.61157,0.35865,371,205,148,242,0.50551,YCrCb,1,mediapipe,1,Point,vol_up,data_vol_up\images_raw\1762560971234_000050.jpg,data_vol_up\images_crop\1762560971234_000050.jpg,data_vol_up\masks\1762560971234_000050.png,data_vol_up\overlays\1762560971234_000050.jpg
1762560971327_000051,1762560971.327,640,480,436.508,353.293,0.68204,0.73603,18319,0.059634,0.78877,0.61789,0.35601,370,202,152,246,0.48993,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971327_000051.jpg,data_vol_up\images_crop\1762560971327_000051.jpg,data_vol_up\masks\1762560971327_000051.png,data_vol_up\overlays\1762560971327_000051.jpg
1762560971415_000052,1762560971.415,640,480,436.51,353.523,0.68205,0.73651,18760,0.061068,0.79632,0.62705,0.36876,370,203,153,244,0.50252,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971415_000052.jpg,data_vol_up\images_crop\1762560971415_000052.jpg,data_vol_up\masks\1762560971415_000052.png,data_vol_up\overlays\1762560971415_000052.jpg
1762560971504_000053,1762560971.504,640,480,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,HSV,-1,mediapipe,1,No Hand,vol_up,data_vol_up\images_raw\1762560971504_000053.jpg,,data_vol_up\masks\1762560971504_000053.png,data_vol_up\overlays\1762560971504_000053.jpg
1762560971592_000054,1762560971.592,640,480,436.273,351.171,0.68168,0.73161,18875,0.061442,0.79658,0.63934,0.36552,369,200,156,244,0.49588,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971592_000054.jpg,data_vol_up\images_crop\1762560971592_000054.jpg,data_vol_up\masks\1762560971592_000054.png,data_vol_up\overlays\1762560971592_000054.jpg
1762560971684_000055,1762560971.684,640,480,438.557,352.973,0.68524,0.73536,19436,0.06327,0.79813,0.65041,0.37507,369,201,160,246,0.49381,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971684_000055.jpg,data_vol_up\images_crop\1762560971684_000055.jpg,data_vol_up\masks\1762560971684_000055.png,data_vol_up\overlays\1762560971684_000055.jpg
1762560971778_000056,1762560971.778,640,480,438.975,353.593,0.6859,0.73665,19476,0.0634,0.77965,0.66397,0.36344,369,201,164,247,0.48081,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971778_000056.jpg,data_vol_up\images_crop\1762560971778_000056.jpg,data_vol_up\masks\1762560971778_000056.png,data_vol_up\overlays\1762560971778_000056.jpg
1762560971870_000057,1762560971.87,640,480,439.084,354.805,0.68607,0.73918,19852,0.064622,0.77134,0.67068,0.36414,367,201,167,249,0.47741,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971870_000057.jpg,data_vol_up\images_crop\1762560971870_000057.jpg,data_vol_up\masks\1762560971870_000057.png,data_vol_up\overlays\1762560971870_000057.jpg
1762560971962_000058,1762560971.962,640,480,436.884,352.727,0.68263,0.73485,19458,0.063341,0.77823,0.67073,0.36501,366,200,165,246,0.47939,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560971962_000058.jpg,data_vol_up\images_crop\1762560971962_000058.jpg,data_vol_up\masks\1762560971962_000058.png,data_vol_up\overlays\1762560971962_000058.jpg
1762560972056_000059,1762560972.056,640,480,435.274,352.127,0.68012,0.7336,19226,0.062586,0.78959,0.66393,0.36303,365,201,162,244,0.4864,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972056_000059.jpg,data_vol_up\images_crop\1762560972056_000059.jpg,data_vol_up\masks\1762560972056_000059.png,data_vol_up\overlays\1762560972056_000059.jpg
1762560972150_000060,1762560972.15,640,480,437.32,355.771,0.68331,0.74119,19843,0.064595,0.77022,0.67742,0.37576,365,202,168,248,0.47627,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972150_000060.jpg,data_vol_up\images_crop\1762560972150_000060.jpg,data_vol_up\masks\1762560972150_000060.png,data_vol_up\overlays\1762560972150_000060.jpg
1762560972248_000061,1762560972.248,640,480,434.124,354.277,0.67832,0.73808,19128,0.062266,0.78606,0.66122,0.36023,364,203,162,245,0.48193,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972248_000061.jpg,data_vol_up\images_crop\1762560972248_000061.jpg,data_vol_up\masks\1762560972248_000061.png,data_vol_up\overlays\1762560972248_000061.jpg
1762560972346_000062,1762560972.346,640,480,436.354,357.322,0.6818,0.74442,19901,0.064784,0.77689,0.69106,0.37444,363,204,170,246,0.47588,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972346_000062.jpg,data_vol_up\images_crop\1762560972346_000062.jpg,data_vol_up\masks\1762560972346_000062.png,data_vol_up\overlays\1762560972346_000062.jpg
1762560972444_000063,1762560972.444,640,480,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,HSV,-1,mediapipe,1,No Hand,vol_up,data_vol_up\images_raw\1762560972444_000063.jpg,,data_vol_up\masks\1762560972444_000063.png,data_vol_up\overlays\1762560972444_000063.jpg
1762560972538_000064,1762560972.538,640,480,433.568,354.583,0.67745,0.73871,19375,0.06307,0.78311,0.67623,0.38502,362,203,165,244,0.48125,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972538_000064.jpg,data_vol_up\images_crop\1762560972538_000064.jpg,data_vol_up\masks\1762560972538_000064.png,data_vol_up\overlays\1762560972538_000064.jpg
1762560972636_000065,1762560972.636,640,480,434.871,356.069,0.67949,0.74181,19687,0.064087,0.78422,0.69136,0.38056,362,205,168,243,0.48225,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972636_000065.jpg,data_vol_up\images_crop\1762560972636_000065.jpg,data_vol_up\masks\1762560972636_000065.png,data_vol_up\overlays\1762560972636_000065.jpg
1762560972735_000066,1762560972.735,640,480,432.78,355.836,0.67622,0.74133,19257,0.062687,0.79156,0.67355,0.37149,362,205,163,242,0.4882,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972735_000066.jpg,data_vol_up\images_crop\1762560972735_000066.jpg,data_vol_up\masks\1762560972735_000066.png,data_vol_up\overlays\1762560972735_000066.jpg
1762560972840_000067,1762560972.84,640,480,430.417,354.811,0.67253,0.73919,19327,0.062913,0.78599,0.67078,0.36832,360,203,163,243,0.48794,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972840_000067.jpg,data_vol_up\images_crop\1762560972840_000067.jpg,data_vol_up\masks\1762560972840_000067.png,data_vol_up\overlays\1762560972840_000067.jpg
1762560972949_000068,1762560972.949,640,480,430.217,353.172,0.67221,0.73578,19448,0.063309,0.76888,0.69835,0.34934,358,202,169,242,0.47554,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560972949_000068.jpg,data_vol_up\images_crop\1762560972949_000068.jpg,data_vol_up\masks\1762560972949_000068.png,data_vol_up\overlays\1762560972949_000068.jpg
1762560973058_000069,1762560973.058,640,480,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1.0,HSV,-1,mediapipe,1,No Hand,vol_up,data_vol_up\images_raw\1762560973058_000069.jpg,,data_vol_up\masks\1762560973058_000069.png,data_vol_up\overlays\1762560973058_000069.jpg
1762560973160_000070,1762560973.16,640,480,429.354,352.76,0.67087,0.73492,19171,0.062407,0.79206,0.66942,0.35877,359,202,162,242,0.48902,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560973160_000070.jpg,data_vol_up\images_crop\1762560973160_000070.jpg,data_vol_up\masks\1762560973160_000070.png,data_vol_up\overlays\1762560973160_000070.jpg
1762560973273_000071,1762560973.273,640,480,432.528,358.988,0.67582,0.74789,20575,0.066976,0.7582,0.708,0.37261,357,202,177,250,0.46497,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560973273_000071.jpg,data_vol_up\images_crop\1762560973273_000071.jpg,data_vol_up\masks\1762560973273_000071.png,data_vol_up\overlays\1762560973273_000071.jpg
1762560973400_000072,1762560973.4,640,480,428.176,357.419,0.66902,0.74462,20302,0.066087,0.77309,0.70082,0.39859,355,204,171,244,0.48658,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560973400_000072.jpg,data_vol_up\images_crop\1762560973400_000072.jpg,data_vol_up\masks\1762560973400_000072.png,data_vol_up\overlays\1762560973400_000072.jpg
1762560973523_000073,1762560973.523,640,480,426.294,359.438,0.66608,0.74883,20359,0.066273,0.78334,0.69796,0.4104,353,206,171,245,0.48595,YCrCb,0,mediapipe,1,Fist,vol_up,data_vol_up\images_raw\1762560973523_000073.jpg,data_vol_up\images_crop\1762560973523_000073.jpg,data_vol_up\masks\1762560973523_000073.png,data_vol_up\overlays\1762560973523_000073.jpg
